feature_id	image_id	x	y
00453-23	239	2719.9124391515716	869.5995328539985
00708-24	239	1482.7321805872082	901.0305428810284
00758-06	239	1369.5994546680472	1218.758740965849
00502-21	239	2446.251999076505	1403.9902214411504
00502-13	239	2542.3816348291716	1566.4684091488964
00757-09	239	1369.7353131852847	1538.2628201856753
00706-11	239	1582.3405068102188	1572.0127223190318
00553-13	239	2285.6986613249996	1568.8025044404735
00553-07	239	2392.029642775205	1458.257461095543
00451-18	239	2685.2657025025637	1480.460500103293
00554-20	239	2172.7345164617573	1189.6242323632155
00605-13	239	2033.4221807165054	1332.447895186637
00553-12	239	2313.420679018557	1564.172355484574
00503-01	239	2533.3312969569565	1101.9039815060082
00554-10	239	2356.2059877748707	1291.8022199790214
00810-00	239	1043.9731693354543	1028.7609126557427
00810-15	239	979.0830360768779	1115.4667342119474
00657-08	239	1860.9816259103056	1014.6285989684965
00553-22	239	2205.6924718735168	1385.1507902021096
00757-20	239	1177.443734952471	1461.3559115213611
00656-00	239	1765.7507010193315	1233.33339741497
00706-00	239	1533.036888335711	1478.6170739056308
00452-13	239	2786.3703871917237	1314.3323144451451
00707-06	239	1620.934170570938	1209.9895132668212
00708-10	239	1588.8287074002487	1074.709261005535
00707-16	239	1446.6906621570854	1317.2124929864706
00606-11	239	2078.995418056159	1074.4698547242233
00707-04	239	1591.4758760050813	1163.1298193281652
00555-22	239	2191.580819836652	900.6564911848972
00503-06	239	2639.945735701541	1181.9979489175018
00452-19	239	2676.4160220125864	1208.4027972210506
00606-01	239	2020.5420535845	876.9427857300947
00605-22	239	1953.0806697570536	1149.7367651756485
00553-11	239	2339.5264918148014	1553.2411524884023
00707-17	239	1429.9161903899374	1296.5706248404665
00605-06	239	2133.776272883126	1193.302944006367
00605-04	239	2104.3429539946555	1145.7891422287482
00555-07	239	2377.950914707331	969.6012488301751
00657-12	239	1787.0379136475174	1092.6385510629116
00808-01	239	1037.400037012693	1388.4087028956728
00604-08	239	2140.8266556181525	1493.5396585741867
00555-08	239	2374.87916852631	999.1500662194708
00655-21	239	1676.4907168008833	1419.7454742073628
00606-19	239	1916.2070309104006	988.6109728264636
00708-18	239	1409.923309111069	1033.299799370095
00553-05	239	2376.630062079981	1404.3350988033728
00757-24	239	1249.0362577680391	1383.5328710267459
00656-06	239	1866.3269167124458	1199.0396160178782
00657-05	239	1848.4353176005814	935.0118145769034
00554-22	239	2200.0274952118566	1140.7745329336985
00758-12	239	1299.6592614014637	1350.7991497009684
00453-10	239	2857.0029059905864	1036.8171269629156
00553-24	239	2253.721120081883	1355.6156177818427
00758-18	239	1170.8899900760534	1280.360970787677
00706-18	239	1425.0833372980433	1512.3815240654594
00555-12	239	2301.323067331134	1077.2707773459224
00606-02	239	2048.3717442533734	879.5346659184028
00451-09	239	2882.0801250863	1501.6803135814075
00503-21	239	2440.6730447501022	1159.507339844125
00452-06	239	2888.179568569837	1175.8473192544975
00604-14	239	2011.6320611043695	1570.3934813542153
00555-13	239	2273.817882584387	1082.7258964027237
00655-05	239	1861.9432822469525	1413.0957839972396
00555-00	239	2273.1523557849428	981.8553459307986
00809-15	239	984.7407491789199	1351.1371652175364
00504-24	239	2495.388194497683	865.194240108779
00809-20	239	934.1825592248418	1235.015570586034
00451-01	239	2786.5222245820587	1339.0420241667518
00808-02	239	1064.3625261483521	1391.835922057988
00604-16	239	1963.476271528407	1544.2450355045407
00758-03	239	1319.9691692677357	1155.535426353483
00554-04	239	2352.9876551019115	1137.8067267915508
00759-12	239	1294.1546408402369	1111.720623116859
00757-02	239	1303.241910891676	1382.8589213949874
00708-05	239	1603.7360580194306	946.6582063274928
00502-23	239	2485.541655077612	1364.238330474359
00655-16	239	1696.9243694005067	1549.275076269414
00708-06	239	1614.4759223519975	971.264047334434
00707-18	239	1418.1995982328765	1271.414592991518
00759-22	239	1189.8169451548406	941.0013075599688
00656-02	239	1788.2878464002963	1124.714112559379
00504-06	239	2632.2322083534464	937.7718649494259
00808-11	239	1097.0730359003628	1584.676870047385
00706-09	239	1619.449992145507	1532.4035650208748
00606-08	239	2127.3281456929253	1008.1029619000799
00809-13	239	1036.6022398081245	1362.6662208222751
00657-03	239	1808.7524992909453	897.910875547462
00759-00	239	1277.082474475422	1017.6914326043914
00656-18	239	1661.8133033718855	1261.92122179934
00605-16	239	1957.1742964983516	1302.4895800707322
00707-05	239	1608.9059497502674	1184.360343136424
00810-22	239	956.2682899523306	951.2311469396832
00708-19	239	1406.413070328715	1006.600796278981
00809-17	239	947.4875115903923	1313.8889936614626
00503-03	239	2587.4398346869016	1117.712195290509
00605-11	239	2086.835762083445	1317.0305121818906
00604-12	239	2066.9023717617656	1570.15280259406
00809-04	239	1103.0070457302827	1181.199604135484
00606-18	239	1920.1845393414383	1015.3160969261452
00809-08	239	1131.7026605445865	1282.0448342057189
00554-24	239	2247.086273271939	1111.744230797372
00758-14	239	1246.4499371505622	1352.5299738902224
00453-00	239	2768.8192932317615	968.7908823033787
00655-01	239	1767.6149205860734	1362.0139088449284
00655-08	239	1874.5095540932962	1494.9817905220825
00759-14	239	1240.59167030345	1114.2344921774934
00555-09	239	2365.267486793076	1025.0189078899589
00453-19	239	2668.307021479439	965.4513953869498
00503-04	239	2610.371952328138	1133.833132258623
00502-20	239	2435.969421643901	1431.3730415223642
00655-06	239	1872.7054767767245	1439.1546995592437
00504-22	239	2448.6415487723125	893.7117639069708
00757-13	239	1281.6407875664554	1592.8343850974156
00503-20	239	2429.710343669264	1186.3649169273094
00810-20	239	930.5638557871296	999.4990787762781
00657-19	239	1650.0906772638054	996.2104228909374
00757-15	239	1230.2046863805751	1580.4440820351783
00809-21	239	943.3823230455816	1208.2410302322594
00453-02	239	2801.8454376107916	856.7949734756857
00502-17	239	2448.8526217755593	1513.4911460073436
00808-03	239	1088.310232825072	1401.8010911052247
00453-20	239	2671.7469852233007	936.1206419699121
00808-06	239	1139.5844835437003	1464.9739484910037
00706-03	239	1577.1157191893083	1386.8144661879155
00554-17	239	2185.812336084631	1271.4015735340308
00451-21	239	2694.2154006097035	1397.1352698516005
00555-19	239	2161.853315571388	978.3864408961998
00810-05	239	1116.3523039636846	966.239426724201
00808-22	239	967.0320568326596	1422.311779701079
00706-08	239	1629.5139014476802	1506.550528535454
00656-14	239	1739.9605785026226	1334.1814442350696
00810-06	239	1125.7378585039269	990.3431862073497
00758-13	239	1273.5973095467389	1355.3075102688294
00707-03	239	1569.8846564291855	1146.1495381661493
00451-17	239	2696.0635950484075	1505.990495675021
00555-20	239	2164.7632348458983	949.4100268573528
00758-23	239	1215.4328085088446	1159.4745373739643
00605-23	239	1974.5025884361153	1131.982985810268
00707-12	239	1549.8281490980514	1342.420332205917
00810-12	239	1056.8694198922738	1120.9539888888462
00604-24	239	2005.3995039841816	1362.9160901162113
00656-24	239	1732.6614175792117	1127.6129470706924
00707-07	239	1625.6030365018123	1236.877630626494
00553-01	239	2281.0976015201077	1350.1511203745183
00553-04	239	2358.585417305604	1382.417985770665
00604-18	239	1934.0539972268032	1497.180037800108
00810-17	239	942.7031176539434	1078.4784395559773
00553-09	239	2379.3228420738665	1513.7106882667026
00554-19	239	2169.498105850185	1219.061261850098
00606-04	239	2097.487454436056	906.4466553104218
00452-07	239	2893.3568326798927	1203.543746100331
00706-02	239	1551.561040230789	1376.0777397435145
00657-24	239	1727.1542307462282	890.521705753667
00706-19	239	1419.8850341328102	1485.1634392504332
00606-15	239	1972.1633891842844	1077.2508722446958
00554-09	239	2373.1033547866773	1268.5306510139242
00759-23	239	1211.4664161048167	922.5753105313042
00810-09	239	1117.40046773682	1071.2598997687514
00451-23	239	2733.095886290757	1356.9356680667852
00758-16	239	1198.8092788647846	1326.958351735598
00502-08	239	2647.0623173940376	1484.2743392873444
00708-16	239	1438.2289476538697	1078.6255267328536
00657-15	239	1706.1553020505196	1085.6039314032766
00452-22	239	2707.1172409016517	1130.3772525118852
00758-05	239	1358.7808143460468	1193.3398554897938
00708-17	239	1421.4746484849768	1058.153818211391
00553-19	239	2175.8548785961175	1462.3584946834362
00604-17	239	1946.3290706189691	1523.4357708611462
00656-09	239	1858.6757384223	1280.0367880607832
00759-21	239	1174.0615917053492	962.8013050275774
00554-02	239	2303.461668528639	1111.7608961179444
00452-23	239	2729.1870599529266	1111.1483177307073
00453-22	239	2697.641965795787	887.0210533221522
00757-05	239	1367.3989812895345	1431.3462812782946
00503-24	239	2505.2201754580433	1106.9495034710042
00452-01	239	2782.0702680449253	1095.5435524769312
00502-11	239	2596.8492839430655	1551.4114555074134
00708-02	239	1538.0547774686286	899.0290186125573
00504-14	239	2502.0681542873235	1072.0128328492765
00451-11	239	2842.946521429356	1543.6313730886122
00604-22	239	1959.5489771039067	1392.067463560935
00554-12	239	2308.300562218591	1320.4157963702103
00503-12	239	2566.084620679484	1316.6092905038972
00553-18	239	2180.169440532126	1490.7826194634206
00707-21	239	1426.1020559773622	1190.331672807444
00554-05	239	2370.98151543531	1159.4914618193359
00657-01	239	1754.5711559137235	884.9824465232408
00503-10	239	2614.8957497496367	1288.131876159986
00708-07	239	1618.4743321947565	999.2204464767667
00655-14	239	1745.530841671248	1574.7307273665756
00604-00	239	2042.4210376137466	1463.3580595777742
00504-07	239	2635.6560034031722	966.1031656681852
00808-09	239	1133.2141623536484	1545.1033774608973
00759-08	239	1365.050694112389	1034.7902052582008
00452-20	239	2679.985802565232	1179.0931354316388
00453-11	239	2834.9742114507785	1055.082039983059
00757-07	239	1382.5467598095565	1485.4804429857318
00605-12	239	2061.9035507273647	1327.0709585772775
00808-16	239	973.6020524907519	1571.6918917709256
00656-16	239	1691.326921342702	1307.704103723896
00708-22	239	1435.8297028007128	930.6039436841131
00707-22	239	1442.4629164143676	1167.6699023836231
00758-04	239	1342.115836844087	1172.013795414655
00810-04	239	1100.1122425298556	944.8300461391251
00605-21	239	1936.6738911915518	1173.7884753824837
00554-03	239	2330.7130327396644	1121.4974811118022
00707-02	239	1544.171225612344	1136.2016149049982
00759-24	239	1236.3653135804416	911.2802361992118
00757-08	239	1379.621123170745	1512.52806514464
00605-02	239	2056.0095293921167	1120.1328080871153
00656-08	239	1868.6844817300678	1253.4512564571428
00809-02	239	1057.3231390315461	1153.9590033984355
00757-00	239	1292.1871793979128	1485.3000691771451
00706-20	239	1422.3556284868482	1456.593365517563
00707-11	239	1575.1850383496385	1331.4931086474853
00555-04	239	2344.3668617345147	894.8702399090047
00554-21	239	2183.2541113778416	1163.7014938499456
00808-15	239	996.1386876929632	1587.5474474405023
00656-03	239	1814.8449716839837	1135.4997849286365
00451-06	239	2891.351432642403	1419.1460975928628
00553-23	239	2227.919899368002	1367.0988415297586
00757-03	239	1328.1194608332878	1394.6035234483365
00503-19	239	2425.9283506153643	1214.365059274323
00809-18	239	936.3172747603608	1289.3830766558956
00706-13	239	1530.1484447584605	1587.9370650375324
00707-20	239	1416.1072474589996	1216.7224214163134
00604-04	239	2110.264697626208	1388.8187912880808
00452-12	239	2815.041748535448	1310.0766631413394
00708-09	239	1605.2748961544435	1052.624212135339
00656-21	239	1669.0858120772205	1179.951337686708
00657-04	239	1830.7977886439494	913.7438357211665
00555-01	239	2266.9993439680507	865.6062392987529
00757-14	239	1255.1468095912635	1589.4915190606564
00451-04	239	2864.021064804323	1370.647968070834
00758-11	239	1324.479528168317	1339.2319471168641
00708-00	239	1518.8078357470395	1010.6476400617354
00453-05	239	2869.4119710217647	904.9171374159437
00606-23	239	1967.1630140481075	894.3811800912354
00810-14	239	1004.841715095652	1125.4576615439564
00657-02	239	1782.7296945253372	888.4301723846335
00706-16	239	1454.734635092766	1558.9218781128873
00504-03	239	2579.3310882186993	874.0282686621402
00606-14	239	1998.4045177409764	1087.4131966955613
00604-20	239	1933.1192248836185	1441.1451031384063
00605-15	239	1979.4137689363695	1319.1853752517
00502-00	239	2534.7703115614304	1453.969385956133
00504-05	239	2620.5929436765173	911.4855265775096
00452-00	239	2776.0634563261974	1208.9237719722069
00758-22	239	1194.5526955532218	1176.5990999581031
00605-00	239	2037.556385318885	1226.7309571428636
00605-08	239	2134.923550418457	1249.8453290963143
00604-13	239	2039.0341873606983	1574.4696544860333
00655-13	239	1773.3025695234196	1577.9418291517452
00451-07	239	2894.562025625807	1448.4425575539224
00656-23	239	1707.3729856017455	1140.5134520381464
00758-09	239	1361.7392952387245	1299.0991049461268
00502-10	239	2619.074487433736	1533.4985935288826
00808-00	239	1056.3361420927336	1492.2567945247606
00708-14	239	1486.4630822911881	1105.0712733531302
00553-17	239	2191.1688498935655	1516.1731376911841
00808-20	239	943.3029540857199	1470.2603480610073
00553-00	239	2285.428288813822	1459.093702204139
00453-21	239	2681.8473325590844	909.1039859786467
00657-11	239	1812.7904406454707	1080.6537307298622
00605-17	239	1939.989021456242	1280.6084016110199
00706-10	239	1603.6171633311621	1554.4179413800498
00451-14	239	2761.811752910806	1555.7442293221982
00452-17	239	2694.7149628371744	1262.2195828860024
00604-07	239	2143.8326132846055	1464.809577122115
00605-19	239	1923.5286362605962	1227.4907704686077
00606-07	239	2130.1119383565256	980.2446149254935
00657-10	239	1834.6583610467362	1063.5420687295627
00502-24	239	2511.57248988605	1351.4369943062868
00808-07	239	1143.777439318164	1490.7901402936716
00554-08	239	2383.63192145599	1242.3520148589078
00503-13	239	2537.925090658471	1321.1747902407383
00655-19	239	1663.8073888927622	1475.0805893057654
00453-09	239	2872.9765964623016	1014.3338870644865
00555-15	239	2218.6970901734035	1068.5727519998313
00604-06	239	2138.8415498615554	1436.5002963283314
00757-19	239	1174.9719052562082	1489.2898338031916
00706-23	239	1470.774963756186	1390.2053070498764
00553-10	239	2361.845368726979	1535.8539659252244
00451-13	239	2789.44274743004	1558.3331558952443
00452-02	239	2810.211933651413	1098.4015801024977
00655-11	239	1827.481299519366	1561.9468037454646
00810-18	239	932.0086816051663	1054.0238909707223
00759-20	239	1164.663890681823	988.6324436871918
00757-10	239	1354.5837115511404	1560.6818983092066
00657-21	239	1663.1983909453052	941.2546664966077
00809-19	239	931.1172971571691	1262.5607867679719
00759-19	239	1162.5266857569056	1015.9769415378128
00605-20	239	1926.519634725109	1199.7592004766102
00808-21	239	952.0711201912945	1444.736450640317
00706-12	239	1556.3389919172919	1583.2113222018845
00503-02	239	2561.3798280241813	1106.014673153246
00503-08	239	2641.9494138250416	1239.082579305379
00657-23	239	1701.8570568593045	903.098837917625
00759-03	239	1315.361836349247	917.9416626560006
00555-11	239	2327.01581626305	1065.6426567315502
00759-15	239	1215.9093832057492	1104.9805898309364
00555-24	239	2239.3240271342447	870.1417413067256
00503-16	239	2460.3990550395492	1290.8224445488338
00554-06	239	2382.299075813808	1186.3348338970743
00553-03	239	2335.8429623847933	1365.4702409764564
00553-15	239	2231.9046514877787	1555.0687171293641
00452-24	239	2754.319321361413	1100.7100629850052
00453-04	239	2851.0019125997014	883.6724902253931
00759-04	239	1336.7349588988068	934.2755826410244
00503-07	239	2643.8465109558815	1210.213509817001
00604-05	239	2127.636770094956	1411.7951955301394
00555-21	239	2174.756628389545	923.3166800213708
00708-15	239	1461.0812315964831	1094.9172446792595
00706-21	239	1432.5883874856156	1430.6680018993761
00655-20	239	1665.716382535592	1446.022829746035
00657-18	239	1654.3171536089753	1023.2802828209049
00554-18	239	2174.5062025215184	1246.3141170205824
00452-15	239	2732.620764981864	1300.6969736366407
00757-22	239	1203.453120187085	1413.7092032365047
00707-19	239	1413.3375469307293	1244.449347426598
00759-02	239	1290.2859447025703	909.112120917798
00502-16	239	2466.448998282745	1535.836955729785
00808-14	239	1018.9734773865302	1596.9511722980703
00757-04	239	1349.7628202503838	1410.92165574472
00555-06	239	2373.566135637618	941.6989556859271
00810-08	239	1126.5862506102608	1045.7413281230315
00605-01	239	2027.5837601909834	1115.5682541733497
00809-23	239	979.1683419614978	1167.5638796005817
00502-06	239	2646.2037146688835	1427.1658390662658
00504-21	239	2432.338792988449	916.2495506022827
00555-02	239	2295.0213029005326	868.9562832067476
00504-04	239	2602.445529281015	890.2056368927049
00707-08	239	1623.071696024297	1265.2429010227513
00502-14	239	2513.9107235689507	1562.907912917372
00656-15	239	1714.0530456919519	1324.1350292968657
00606-22	239	1945.425098896666	911.9188019974918
00708-04	239	1586.062318175825	924.6096972485628
00502-05	239	2635.158820879278	1401.2787253964343
00553-20	239	2178.360605639487	1434.0100563918882
00810-21	239	940.5167176691582	973.5398155013562
00655-15	239	1720.208880675049	1565.7033141905583
00810-07	239	1129.5212341765862	1017.5160668382537
00707-10	239	1596.278718919956	1314.0640790279708
00502-09	239	2636.0289726093097	1510.1309078408801
00452-10	239	2862.4642581689986	1282.055292978152
00606-00	239	2029.8522174723219	991.6191394116144
00757-01	239	1276.6000500251848	1379.4476311565813
00503-15	239	2483.2970825995553	1307.5845195904142
00604-21	239	1943.2958627024518	1414.3473034182107
00452-11	239	2840.7181957647854	1299.455328744617
00655-10	239	1848.516198010102	1544.086162859448
00502-15	239	2488.4431042803153	1552.345544572852
00808-10	239	1117.3174596363158	1567.3248773416362
00708-11	239	1567.3718132238748	1091.7445508119065
00604-03	239	2088.0465859895376	1371.9530327922114
00555-23	239	2213.5892567435267	882.8958817436238
00708-12	239	1541.8952502726868	1102.892708392315
00706-04	239	1598.8906108968913	1402.9686473395277
00604-02	239	2061.0150359682393	1361.1684404848631
00708-03	239	1563.7821292547221	909.4787339060354
00810-19	239	927.5149445845688	1026.6184433589121
00758-15	239	1220.96352709059	1342.5005753692653
00502-01	239	2539.4036239765546	1346.6133645935824
00809-14	239	1010.3858023054306	1360.782755114383
00757-21	239	1187.593944109923	1435.3176373516658
00502-12	239	2570.5794157909104	1562.0235168714578
00656-07	239	1871.0348782421129	1226.0983541120067
00453-24	239	2745.245686039209	858.3935633289385
00554-01	239	2275.1866090414696	1107.8355503064013
00759-10	239	1340.3957652872757	1082.4270514046993
00451-05	239	2881.201703998206	1393.1374966725293
00808-13	239	1045.7772922644972	1600.6219897435803
00809-03	239	1081.4999804893673	1164.7677382169363
00606-12	240	2060.640345091722	606.6611704456587
00708-20	240	1429.4625087866218	508.5568241629451
00706-14	240	1512.5187292897838	1097.1530026888759
00809-12	240	1078.193663627549	880.0946411789721
00808-17	240	967.9250031695681	1069.0534226969885
00452-05	240	2871.6475554784347	661.1327170749809
00606-20	240	1929.3763123387519	490.9014484779557
00708-23	240	1477.8359072877583	447.4156712130873
00502-03	240	2597.062887234317	869.1658973416738
00656-17	240	1686.3428276686	803.3476683416815
00657-07	240	1874.9075223298387	516.817442957619
00451-03	240	2840.544911707884	859.2589436496966
00502-02	240	2570.7262471385584	857.8754168673004
00655-24	240	1751.871078850625	880.7906022617901
00553-21	240	2195.7471643587664	916.8806231555849
00757-18	240	1191.6045489514718	1033.4298724711234
00553-16	240	2216.4178387646625	1044.137859938006
00605-03	240	2088.9213467003574	649.3914817611343
00451-10	240	2868.9431997204633	1027.502388115849
00451-15	240	2739.804182502726	1047.9419655314891
00808-04	240	1125.200079241038	936.0541223743048
00758-01	240	1286.9965443495075	666.1438706647187
00707-09	240	1625.8811660077406	808.0770129075397
00657-20	240	1669.0575759278588	497.29648378985826
00757-11	240	1344.0953463126302	1093.0609365928296
00453-12	240	2802.358551785951	581.4557997743366
00810-10	240	1124.5896489580373	622.2608180853942
00453-18	240	2668.908802845779	512.6792414394745
00808-19	240	953.5545029467852	1017.6750198232243
00503-22	240	2457.9969427478404	651.162766411935
00808-18	240	957.600401395644	1044.679952141952
00758-21	240	1198.2660113407649	723.0682729576913
00810-11	240	1103.0122595807002	639.3994626369233
00606-09	240	2123.5010937206685	558.0629193262757
00453-15	240	2721.6023492768763	572.3671111383842
00555-03	240	2322.51924594461	408.7278678695343
00554-23	240	2227.0084770159365	640.4835267712805
00758-02	240	1313.7389730289337	668.8043378633483
00555-16	240	2200.9640074125855	573.2250819162709
00504-20	240	2421.1589857536965	466.2495009176557
00451-16	240	2718.1924674143816	1030.8747774546869
00604-10	240	2123.0552033227464	1049.3615712094413
00606-24	240	2001.5546242586895	416.23286482295725
00453-17	240	2680.748627049374	536.0971484776576
00503-23	240	2479.670049456971	633.9385748718462
00604-23	240	1989.4162384254703	887.235811623658
00502-19	240	2438.0448581491437	965.221300703827
00553-02	240	2315.2730673120313	863.3037360413455
00604-01	240	2041.434680914151	870.7586833519671
00708-01	240	1529.9757196239966	431.288869537643
00706-22	240	1461.8760933520707	922.5111442820079
00707-00	240	1540.464433526418	772.3023012740326
00656-11	240	1831.590247381674	835.2881140925601
00708-21	240	1440.0069853865662	484.23391689661094
00657-17	240	1681.718811298617	574.323489926766
00504-13	240	2528.816833841074	591.466225677582
00451-20	240	2686.631669508768	928.3013771552196
00554-00	240	2285.2665336965556	744.890432583102
00707-24	240	1505.76241100579	660.0134463889605
00758-08	240	1387.2249899720873	793.7170371835111
00656-10	240	1853.4651665498684	818.2327172646834
00451-08	240	2895.360978589574	978.7712157359044
00758-17	240	1198.2400174317154	824.8795082691321
00656-04	240	1849.201403890759	672.7179883712483
00759-05	240	1375.381081401334	488.52371273823337
00809-05	240	1139.4863928293319	727.3757307219196
00656-22	240	1699.6244729055095	678.8809218100565
00758-07	240	1389.6312380574955	765.9931269295997
00809-24	240	1025.165820557512	683.5628010210575
00656-20	240	1673.5822744919326	724.9049534444902
00554-16	240	2209.7096151126843	805.4470751417751
00706-15	240	1487.3351818607907	1087.9637562210837
00604-09	240	2139.012244342279	1027.458734003897
00504-11	240	2581.2291398044586	578.7955606626974
00555-14	240	2249.557295381862	598.8998209015605
00503-17	240	2445.339289273642	777.552319314537
00808-23	240	1002.0490150252881	925.7091684253298
00810-03	240	1104.5763334632957	465.6577690373099
00707-13	240	1536.2053309326589	863.089530568061
00605-10	240	2116.4065306988077	812.3966045762944
00758-19	240	1184.9789973705251	774.9728697395968
00451-02	240	2814.187957372814	848.882709559223
00707-23	240	1480.7179554201227	672.6691933089041
00502-04	240	2619.6988260781036	884.5798501810527
00656-13	240	1778.9236945027505	851.7424383160181
00657-22	240	1695.348462531913	453.63456954544586
00606-17	240	1942.1604636047432	564.8729770711843
00706-06	240	1640.1711523089332	963.6100620459399
00604-19	240	1939.2422599242796	980.0088662134845
00655-18	240	1678.3852424894878	1014.3960763116077
00554-13	240	2285.932253865598	834.2285052253584
00504-18	240	2423.781614157599	519.3677322240771
00555-05	240	2362.5351429769617	442.742646698086
00708-13	240	1531.1934733363444	632.0783646887157
00452-21	240	2687.53954175752	665.269753435456
00453-08	240	2873.2287781118175	507.4476278702391
00555-18	240	2171.6544968271432	529.5112870476128
00453-01	240	2763.05610542696	380.15843474477083
00453-03	240	2817.5055047157857	393.0978359301055
00452-09	240	2876.336421562204	766.8154112388746
00504-15	240	2476.0266382961854	581.0310673780419
00555-17	240	2183.7480606123036	552.0496072267595
00451-00	240	2780.284181393035	960.3075458587442
00810-02	240	1081.151294764578	456.69894763862976
00707-01	240	1532.7368022792994	656.0513234749727
00452-08	240	2885.4203805317816	741.6931107476591
00809-16	240	980.5058690039957	857.7286872943711
00657-16	240	1698.637476425785	594.2015688205759
00453-14	240	2746.798091047878	582.6187085332343
00655-09	240	1875.0585043120677	1032.898567687919
00553-06	240	2393.2153037042685	937.0783688600387
00453-13	240	2774.482817940362	586.6056789227472
00655-12	240	1811.0479152399562	1083.9007549358898
00758-20	240	1188.3548429359075	748.0792935524107
00808-12	240	1083.4315986702618	1113.0114759000867
00604-15	240	1994.3862252784172	1069.6199316602874
00504-00	240	2519.5039432364574	510.8244515367451
00759-18	240	1188.9780458917462	572.6748040904132
00808-05	240	1142.3746472321338	958.2253047035395
00757-17	240	1202.78133767611	1058.8050218639291
00451-12	240	2821.034641340893	1055.83681970811
00606-21	240	1939.4467944084686	466.7169768886515
00810-16	240	982.5937096728032	628.7843527313603
00452-16	240	2709.3089741648273	791.8805778608106
00809-01	240	1052.1853172483088	678.3599193397499
00604-11	240	2101.3751799264305	1067.6430403551976
00759-11	240	1339.2124232095655	626.100590031962
00757-23	240	1238.474637285713	913.2801600917779
00809-07	240	1152.5483976605233	777.2042795307212
00553-08	240	2395.5958961237457	991.9723690220196
00554-15	240	2232.654058707439	821.5940858774917
00706-17	240	1447.5691385048424	1050.22815332671
00757-12	240	1319.7375412620363	1103.767390550778
00759-06	240	1385.9448313505268	511.9062612016203
00657-13	240	1772.7441440279176	623.2591393372243
00451-24	240	2759.546252450878	850.0629062123353
00758-00	240	1299.0076938863479	782.1314075583173
00503-14	240	2512.719219241994	825.1053977803801
00554-11	240	2339.226690215577	818.227407000883
00503-18	240	2433.587691196859	752.8167998485022
00706-01	240	1536.6299158678491	887.6600063240465
00605-09	240	2132.9703404065895	788.9801134796992
00453-16	240	2698.228380108051	556.7105624846474
00759-01	240	1287.0234843467038	441.711194123136
00502-22	240	2467.7942025456978	887.1628249766943
00451-19	240	2684.007784795899	957.2178628403597
00555-10	240	2351.1325366633955	567.3171407865723
00606-03	240	2081.5375537499676	421.94866414891226
00656-05	240	1865.867073046526	693.715264519768
00605-18	240	1937.5156954141185	771.6825656156587
00504-12	240	2555.832170175093	587.8549567794275
00451-22	240	2712.2948479783186	880.2914731547678
00707-14	240	1508.658610874349	861.295134966812
00554-14	240	2258.559643318728	831.5493433907757
00502-07	240	2654.1930140624936	959.3883837824873
00655-00	240	1783.324476024007	991.7498654036477
00655-03	240	1831.7048951730949	891.0063816328653
00759-09	240	1375.4203373040657	587.067792531906
00708-08	240	1631.962544656775	554.0802860695653
00759-16	240	1215.0746655711866	616.5613789414784
00606-10	240	2107.8727412899534	578.7055087848047
00605-05	240	2128.7976325364593	684.5025576979289
00655-17	240	1689.5367739280534	1039.213894984323
00502-18	240	2442.924825602896	992.402246314403
00657-09	240	1862.4268406170274	567.2848276869495
00452-14	240	2758.068880293562	818.3201920744249
00656-19	240	1670.2157822844104	752.4635895955421
00452-18	240	2680.0962631513476	745.2937354266708
00504-01	240	2519.4803944399932	388.2183476560331
00655-22	240	1704.054189696577	911.5190630537924
00504-16	240	2452.3649894103955	565.2164305846875
00759-17	240	1198.9057526402248	596.6750448108318
00504-19	240	2418.0994895039657	494.55083139970907
00605-07	240	2144.549824166542	736.8308905572998
00759-07	240	1388.606195988211	538.4690181239882
00605-14	240	2014.1632013408557	843.0917182176064
00504-02	240	2547.684882438552	391.79897169347146
00503-00	240	2530.291646179197	737.8602268772922
00809-06	240	1149.1278299745024	751.400160939928
00503-11	240	2593.9249850143933	811.2676668486314
00655-02	240	1805.961137807911	880.410339961722
00759-13	240	1287.4102488544572	641.9052756653585
00707-15	240	1482.913796859644	851.0601978146874
00504-17	240	2435.622058980716	545.5597377054555
00503-09	240	2631.891371060052	772.8184052897398
00706-24	240	1509.7128698580439	892.9257927154772
00657-06	240	1871.3094652243776	490.82303782148256
00657-00	240	1773.1458191130291	538.7556382464697
00808-08	240	1153.2542485067515	1036.8361937951856
00655-04	240	1854.6364737365072	907.0204024876025
00606-13	240	2034.6024511673456	611.7143854439333
00503-05	240	2626.7116108477367	669.2590846911766
00554-07	240	2389.5127526714145	726.0122235652472
00706-05	240	1629.1235327828358	938.0076845304307
00605-24	240	2009.090014010762	641.5001201527467
00606-06	240	2132.1200207119778	479.9636863960088
00606-05	240	2120.9867382351276	456.99251346457254
00758-10	240	1361.6168524834397	840.569595203629
00757-06	240	1391.2982273562163	971.3778462633086
00706-07	240	1643.8523839870434	991.5382794851821
00809-00	240	1067.1461883080246	791.5921910712804
00656-12	240	1806.516188667744	846.7481048533949
00758-24	240	1260.1914886515833	671.8820998978545
00657-14	240	1745.421480951084	619.2199720673821
00553-14	240	2265.607248313676	1070.6440164861128
00655-07	240	1887.3702547489574	978.2704545498219
00453-23	240	2711.4290851345604	396.07100488849505
00708-24	240	1502.6155607379933	435.60074199408155
00758-06	240	1386.5300922671454	739.9243795097019
